timestamp,temperature_f,dew_point_f,humidity_%,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip_in,weather_condition,datetime,weather_code,wind_code
1710672660.0,56.0,34.0,44.0,WSW,12.0,0.0,29.57,0.0,Mostly Cloudy,738962,27.0,13.0
1710676260.0,58.0,32.0,37.0,W,15.0,24.0,29.55,0.0,Mostly Cloudy,738962,27.0,14.0
1710679860.0,59.0,33.0,38.0,WNW,13.0,22.0,29.54,0.0,Mostly Cloudy,738962,27.0,15.0
1710683460.0,61.0,26.0,26.0,W,20.0,31.0,29.52,0.0,Mostly Cloudy,738962,27.0,14.0
1710687060.0,60.0,23.0,24.0,W,23.0,33.0,29.52,0.0,Mostly Cloudy / Windy,738962,2724.0,14.0
1710690660.0,61.0,22.0,22.0,W,12.0,31.0,29.52,0.0,Mostly Cloudy,738962,27.0,14.0
1710694260.0,61.0,22.0,22.0,W,22.0,30.0,29.52,0.0,Mostly Cloudy / Windy,738962,2724.0,14.0
1710697860.0,61.0,22.0,22.0,W,20.0,26.0,29.53,0.0,Mostly Cloudy,738962,27.0,14.0
1710701460.0,57.0,26.0,30.0,NW,13.0,0.0,29.55,0.0,Mostly Cloudy,738962,27.0,16.0
1710705060.0,55.0,28.0,35.0,NNW,12.0,0.0,29.58,0.0,Mostly Cloudy,738962,27.0,17.0
1710708660.0,54.0,26.0,34.0,NNW,8.0,0.0,29.62,0.0,Partly Cloudy,738962,29.0,17.0
1710712260.0,52.0,27.0,38.0,NNW,7.0,0.0,29.63,0.0,Mostly Cloudy,738962,27.0,17.0
1710715860.0,52.0,28.0,40.0,N,8.0,0.0,29.63,0.0,Mostly Cloudy,738962,27.0,2.0
1710719460.0,50.0,27.0,41.0,NW,16.0,0.0,29.66,0.0,Mostly Cloudy,738962,27.0,16.0
1710723060.0,48.0,28.0,46.0,NW,18.0,29.0,29.69,0.0,Mostly Cloudy,738963,27.0,16.0
1710726660.0,47.0,25.0,42.0,NW,8.0,0.0,29.68,0.0,Mostly Cloudy,738963,27.0,16.0
1710730260.0,47.0,25.0,42.0,NW,15.0,0.0,29.67,0.0,Mostly Cloudy,738963,27.0,16.0
1710733860.0,46.0,25.0,44.0,WNW,9.0,0.0,29.67,0.0,Mostly Cloudy,738963,27.0,15.0
1710737460.0,46.0,26.0,46.0,WNW,10.0,0.0,29.69,0.0,Mostly Cloudy,738963,27.0,15.0
1710741060.0,45.0,24.0,44.0,NW,12.0,0.0,29.69,0.0,Mostly Cloudy,738963,27.0,16.0
1710744660.0,44.0,23.0,43.0,NW,12.0,23.0,29.71,0.0,Mostly Cloudy,738963,27.0,16.0
1710748260.0,44.0,24.0,45.0,NW,14.0,0.0,29.72,0.0,Mostly Cloudy,738963,27.0,16.0
1710751860.0,43.0,23.0,45.0,NW,16.0,24.0,29.71,0.0,Mostly Cloudy,738963,27.0,16.0
1710755460.0,44.0,21.0,40.0,NW,10.0,21.0,29.72,0.0,Mostly Cloudy,738963,27.0,16.0
1710759060.0,45.0,21.0,39.0,NW,13.0,21.0,29.71,0.0,Mostly Cloudy,738963,27.0,16.0
1710762660.0,46.0,20.0,35.0,NW,13.0,0.0,29.69,0.0,Mostly Cloudy,738963,27.0,16.0
1710766260.0,48.0,19.0,32.0,W,16.0,22.0,29.67,0.0,Mostly Cloudy,738963,27.0,14.0
1710769860.0,48.0,20.0,33.0,NW,14.0,0.0,29.66,0.0,Mostly Cloudy,738963,27.0,16.0
1710773460.0,49.0,21.0,33.0,NW,15.0,21.0,29.64,0.0,Mostly Cloudy,738963,27.0,16.0
1710777060.0,48.0,21.0,34.0,NW,18.0,26.0,29.63,0.0,Mostly Cloudy,738963,27.0,16.0
1710780660.0,49.0,17.0,28.0,WNW,14.0,23.0,29.64,0.0,Mostly Cloudy,738963,27.0,15.0
1710784260.0,48.0,17.0,29.0,WNW,16.0,24.0,29.65,0.0,Mostly Cloudy,738963,27.0,15.0
1710787860.0,46.0,18.0,33.0,WNW,15.0,0.0,29.67,0.0,Mostly Cloudy,738963,27.0,15.0
1710791460.0,44.0,19.0,37.0,NW,20.0,28.0,29.68,0.0,Mostly Cloudy,738963,27.0,16.0
1710795060.0,42.0,19.0,40.0,NW,23.0,35.0,29.7,0.0,Mostly Cloudy / Windy,738963,2724.0,16.0
1710798660.0,41.0,19.0,41.0,NW,18.0,29.0,29.71,0.0,Mostly Cloudy,738963,27.0,16.0
1710802260.0,41.0,19.0,41.0,WNW,15.0,25.0,29.72,0.0,Partly Cloudy,738963,29.0,15.0
1710805860.0,40.0,18.0,41.0,WNW,18.0,0.0,29.71,0.0,Fair,738963,33.0,15.0
1710809460.0,39.0,19.0,45.0,WNW,17.0,25.0,29.72,0.0,Fair,738964,33.0,15.0
1710813060.0,38.0,20.0,48.0,WNW,14.0,0.0,29.73,0.0,Partly Cloudy,738964,29.0,15.0
1710816660.0,37.0,20.0,50.0,WNW,14.0,0.0,29.72,0.0,Fair,738964,33.0,15.0
1710820260.0,37.0,20.0,50.0,W,14.0,22.0,29.71,0.0,Fair,738964,33.0,14.0
1710823860.0,36.0,20.0,52.0,WNW,13.0,22.0,29.7,0.0,Fair,738964,33.0,15.0
1710827460.0,36.0,21.0,55.0,WNW,12.0,0.0,29.71,0.0,Partly Cloudy,738964,29.0,15.0
1710831060.0,37.0,21.0,52.0,NNW,23.0,31.0,29.73,0.0,Mostly Cloudy / Windy,738964,2724.0,17.0
1710834660.0,36.0,17.0,46.0,NNW,21.0,33.0,29.76,0.0,Partly Cloudy / Windy,738964,2924.0,17.0
1710838260.0,37.0,18.0,46.0,NNW,21.0,32.0,29.77,0.0,Partly Cloudy / Windy,738964,2924.0,17.0
1710841860.0,38.0,17.0,43.0,NW,21.0,30.0,29.78,0.0,Partly Cloudy / Windy,738964,2924.0,16.0
1710845460.0,39.0,17.0,41.0,NW,17.0,33.0,29.78,0.0,Partly Cloudy,738964,29.0,16.0
1710849060.0,42.0,14.0,32.0,WNW,17.0,29.0,29.76,0.0,Partly Cloudy,738964,29.0,15.0
1710852660.0,43.0,14.0,31.0,WNW,14.0,29.0,29.74,0.0,Partly Cloudy,738964,29.0,15.0
1710856260.0,44.0,15.0,31.0,WNW,16.0,29.0,29.72,0.0,Partly Cloudy,738964,29.0,15.0
1710859860.0,46.0,13.0,26.0,W,15.0,30.0,29.7,0.0,Mostly Cloudy,738964,27.0,14.0
1710863460.0,46.0,14.0,28.0,W,15.0,30.0,29.68,0.0,Mostly Cloudy,738964,27.0,14.0
1710867060.0,45.0,14.0,29.0,W,14.0,22.0,29.67,0.0,Mostly Cloudy,738964,27.0,14.0
1710870660.0,46.0,15.0,29.0,W,15.0,26.0,29.67,0.0,Mostly Cloudy,738964,27.0,14.0
1710874260.0,45.0,16.0,31.0,SW,20.0,28.0,29.68,0.0,Mostly Cloudy,738964,27.0,12.0
1710877860.0,44.0,17.0,34.0,WSW,16.0,29.0,29.69,0.0,Mostly Cloudy,738964,27.0,13.0
1710881460.0,43.0,22.0,43.0,WSW,16.0,29.0,29.72,0.0,Cloudy,738964,26.0,13.0
1710885060.0,39.0,27.0,62.0,WNW,16.0,23.0,29.75,0.0,Light Rain,738964,120.0,15.0
1710888660.0,40.0,29.0,65.0,WNW,3.0,0.0,29.73,0.0,Mostly Cloudy,738964,27.0,15.0
1710892260.0,40.0,28.0,63.0,CALM,0.0,0.0,29.71,0.0,Cloudy,738964,26.0,0.0
1710895860.0,41.0,27.0,57.0,S,7.0,0.0,29.7,0.0,Mostly Cloudy,738965,27.0,10.0
1710899460.0,41.0,27.0,57.0,S,7.0,0.0,29.68,0.0,Mostly Cloudy,738965,27.0,10.0
1710903060.0,42.0,29.0,60.0,S,9.0,0.0,29.66,0.0,Cloudy,738965,26.0,10.0
1710906660.0,44.0,33.0,65.0,VAR,6.0,0.0,29.64,0.0,Cloudy,738965,26.0,1.0
1710910260.0,44.0,29.0,55.0,SSW,12.0,20.0,29.64,0.0,Cloudy,738965,26.0,11.0
1710913860.0,44.0,28.0,53.0,SSW,12.0,0.0,29.62,0.0,Mostly Cloudy,738965,27.0,11.0
1710917460.0,44.0,26.0,49.0,SW,10.0,0.0,29.64,0.0,Mostly Cloudy,738965,27.0,12.0
1710921060.0,46.0,25.0,44.0,SW,10.0,0.0,29.66,0.0,Mostly Cloudy,738965,27.0,12.0
1710924660.0,48.0,25.0,41.0,W,10.0,21.0,29.67,0.0,Mostly Cloudy,738965,27.0,14.0
1710928260.0,47.0,24.0,41.0,W,9.0,0.0,29.67,0.0,Cloudy,738965,26.0,14.0
1710931860.0,47.0,25.0,42.0,WNW,3.0,0.0,29.66,0.0,Cloudy,738965,26.0,15.0
1710935460.0,49.0,24.0,38.0,SSW,9.0,0.0,29.65,0.0,Cloudy,738965,26.0,11.0
1710939060.0,51.0,27.0,39.0,SSW,9.0,0.0,29.59,0.0,Cloudy,738965,26.0,11.0
1710942660.0,53.0,28.0,38.0,SW,15.0,0.0,29.57,0.0,Cloudy,738965,26.0,12.0
1710946260.0,55.0,27.0,34.0,SSW,10.0,0.0,29.54,0.0,Mostly Cloudy,738965,27.0,11.0
1710949860.0,54.0,31.0,41.0,SSE,12.0,0.0,29.52,0.0,Mostly Cloudy,738965,27.0,9.0
1710953460.0,47.0,33.0,59.0,NNW,14.0,32.0,29.56,0.0,Light Rain,738965,120.0,17.0
1710956820.0,43.0,34.0,70.0,NNW,17.0,29.0,29.61,0.0,Light Rain,738965,120.0,17.0
1710957060.0,43.0,35.0,74.0,NNW,12.0,25.0,29.61,0.0,Light Rain,738965,120.0,17.0
1710958140.0,44.0,35.0,71.0,NW,8.0,0.0,29.6,0.0,Light Rain,738965,120.0,16.0
1710960660.0,45.0,34.0,65.0,WNW,26.0,37.0,29.66,0.0,Mostly Cloudy / Windy,738965,2724.0,15.0
1710964260.0,42.0,28.0,58.0,WNW,18.0,25.0,29.7,0.0,Mostly Cloudy,738965,27.0,15.0
1710967860.0,41.0,26.0,55.0,NW,21.0,35.0,29.74,0.0,Mostly Cloudy / Windy,738965,2724.0,16.0
1710971460.0,39.0,22.0,50.0,WNW,24.0,38.0,29.8,0.0,Fair / Windy,738965,3324.0,15.0
1710975060.0,38.0,16.0,41.0,WNW,23.0,36.0,29.82,0.0,Fair / Windy,738965,3324.0,15.0
1710978660.0,37.0,14.0,39.0,WNW,17.0,31.0,29.86,0.0,Fair,738965,33.0,15.0
1710982260.0,35.0,9.0,34.0,NW,23.0,38.0,29.89,0.0,Fair / Windy,738966,3324.0,16.0
1710985860.0,34.0,9.0,35.0,W,17.0,28.0,29.9,0.0,Fair,738966,33.0,14.0
1710989460.0,33.0,9.0,37.0,WNW,21.0,33.0,29.92,0.0,Fair / Windy,738966,3324.0,15.0
1710993060.0,32.0,9.0,38.0,WNW,18.0,30.0,29.94,0.0,Fair,738966,33.0,15.0
1710996660.0,31.0,10.0,42.0,WNW,18.0,35.0,29.97,0.0,Fair,738966,33.0,15.0
1711000260.0,31.0,9.0,40.0,WNW,18.0,30.0,29.99,0.0,Fair,738966,33.0,15.0
1711003860.0,31.0,9.0,40.0,W,17.0,25.0,30.02,0.0,Fair,738966,33.0,14.0
1711007460.0,31.0,9.0,40.0,WNW,13.0,23.0,30.06,0.0,Fair,738966,33.0,15.0
1711011060.0,32.0,8.0,37.0,W,22.0,31.0,30.07,0.0,Fair / Windy,738966,3324.0,14.0
1711014660.0,33.0,9.0,37.0,W,20.0,28.0,30.08,0.0,Fair,738966,33.0,14.0
1711018260.0,35.0,9.0,34.0,WNW,25.0,37.0,30.09,0.0,Partly Cloudy / Windy,738966,2924.0,15.0
1711021860.0,37.0,10.0,33.0,NW,21.0,32.0,30.09,0.0,Partly Cloudy / Windy,738966,2924.0,16.0
1711025460.0,38.0,8.0,29.0,W,21.0,36.0,30.09,0.0,Fair / Windy,738966,3324.0,14.0
1711029060.0,40.0,7.0,26.0,W,20.0,31.0,30.08,0.0,Fair,738966,33.0,14.0
1711032660.0,40.0,8.0,27.0,WNW,21.0,35.0,30.08,0.0,Fair / Windy,738966,3324.0,15.0
1711036260.0,41.0,11.0,29.0,NW,24.0,37.0,30.07,0.0,Fair / Windy,738966,3324.0,16.0
1711039860.0,41.0,7.0,25.0,W,21.0,28.0,30.08,0.0,Fair / Windy,738966,3324.0,14.0
1711043460.0,40.0,10.0,29.0,NW,20.0,25.0,30.1,0.0,Fair,738966,33.0,16.0
1711047060.0,40.0,10.0,29.0,NW,20.0,26.0,30.14,0.0,Fair,738966,33.0,16.0
1711050660.0,39.0,10.0,30.0,NNW,13.0,24.0,30.17,0.0,Fair,738966,33.0,17.0
1711054260.0,38.0,11.0,33.0,NW,15.0,0.0,30.21,0.0,Fair,738966,33.0,16.0
1711057860.0,37.0,12.0,36.0,NNW,15.0,0.0,30.24,0.0,Fair,738966,33.0,17.0
1711061460.0,35.0,12.0,39.0,NNW,14.0,24.0,30.26,0.0,Fair,738966,33.0,17.0
1711065060.0,34.0,13.0,42.0,NW,20.0,26.0,30.29,0.0,Fair,738966,33.0,16.0
1711068660.0,33.0,11.0,40.0,NNW,13.0,26.0,30.3,0.0,Fair,738967,33.0,17.0
1711072260.0,32.0,11.0,42.0,NW,16.0,23.0,30.32,0.0,Fair,738967,33.0,16.0
1711075860.0,31.0,11.0,43.0,NW,14.0,0.0,30.33,0.0,Fair,738967,33.0,16.0
1711079460.0,31.0,11.0,43.0,NNW,16.0,24.0,30.33,0.0,Fair,738967,33.0,17.0
1711083060.0,30.0,11.0,45.0,WNW,12.0,0.0,30.34,0.0,Fair,738967,33.0,15.0
1711086660.0,30.0,10.0,43.0,NNW,13.0,0.0,30.35,0.0,Fair,738967,33.0,17.0
1711090260.0,30.0,11.0,45.0,NW,12.0,0.0,30.37,0.0,Fair,738967,33.0,16.0
1711093860.0,30.0,11.0,45.0,NW,9.0,0.0,30.4,0.0,Fair,738967,33.0,16.0
1711097460.0,32.0,9.0,38.0,CALM,0.0,0.0,30.41,0.0,Fair,738967,33.0,0.0
1711101060.0,33.0,10.0,38.0,CALM,0.0,0.0,30.41,0.0,Fair,738967,33.0,0.0
1711104660.0,35.0,10.0,35.0,NE,5.0,0.0,30.4,0.0,Fair,738967,33.0,4.0
1711108260.0,35.0,10.0,35.0,CALM,0.0,0.0,30.37,0.0,Mostly Cloudy,738967,27.0,0.0
1711111860.0,39.0,11.0,32.0,VAR,6.0,0.0,30.35,0.0,Mostly Cloudy,738967,27.0,1.0
1711115460.0,42.0,13.0,31.0,SSE,13.0,20.0,30.33,0.0,Mostly Cloudy,738967,27.0,9.0
1711119060.0,41.0,11.0,29.0,ESE,8.0,0.0,30.31,0.0,Mostly Cloudy,738967,27.0,7.0
1711122660.0,40.0,14.0,35.0,S,12.0,0.0,30.29,0.0,Mostly Cloudy,738967,27.0,10.0
1711126260.0,39.0,15.0,38.0,S,15.0,0.0,30.29,0.0,Cloudy,738967,26.0,10.0
1711129860.0,38.0,19.0,47.0,SSE,12.0,0.0,30.29,0.0,Cloudy,738967,26.0,9.0
1711133460.0,39.0,21.0,49.0,S,12.0,0.0,30.28,0.0,Cloudy,738967,26.0,10.0
1711137060.0,40.0,24.0,53.0,SE,13.0,0.0,30.25,0.0,Cloudy,738967,26.0,8.0
1711140660.0,40.0,25.0,55.0,SSE,8.0,0.0,30.26,0.0,Cloudy,738967,26.0,9.0
1711144260.0,41.0,26.0,55.0,SE,7.0,0.0,30.25,0.0,Cloudy,738967,26.0,8.0
1711147860.0,41.0,26.0,55.0,SE,9.0,0.0,30.25,0.0,Cloudy,738967,26.0,8.0
1711151460.0,41.0,27.0,57.0,ESE,9.0,0.0,30.22,0.0,Cloudy,738967,26.0,7.0
1711155060.0,41.0,28.0,60.0,ESE,13.0,0.0,30.19,0.0,Cloudy,738968,26.0,7.0
1711158660.0,39.0,29.0,67.0,ESE,10.0,0.0,30.16,0.0,Cloudy,738968,26.0,7.0
1711162260.0,38.0,33.0,83.0,ENE,7.0,0.0,30.12,0.0,Light Rain,738968,120.0,5.0
1711165860.0,38.0,34.0,86.0,NE,10.0,0.0,30.07,0.0,Light Rain,738968,120.0,4.0
1711166820.0,39.0,34.0,82.0,NE,9.0,0.0,30.07,0.0,Light Rain,738968,120.0,4.0
1711169040.0,39.0,35.0,86.0,NE,9.0,0.0,30.05,0.0,Light Rain,738968,120.0,4.0
1711169460.0,39.0,35.0,86.0,NE,12.0,0.0,30.04,0.1,Light Rain,738968,120.0,4.0
1711170660.0,39.0,35.0,86.0,NE,10.0,0.0,30.03,0.0,Light Rain,738968,120.0,4.0
1711172760.0,39.0,36.0,87.0,NE,12.0,0.0,30.01,0.1,Light Rain,738968,120.0,4.0
1711173060.0,40.0,36.0,86.0,NE,12.0,0.0,30.01,0.1,Light Rain,738968,120.0,4.0
1711176660.0,40.0,37.0,89.0,NE,10.0,0.0,29.99,0.1,Heavy Rain,738968,121.0,4.0
1711179600.0,42.0,38.0,85.0,NE,14.0,0.0,29.96,0.2,Rain,738968,12.0,4.0
1711180260.0,42.0,39.0,89.0,NE,18.0,25.0,29.96,0.2,Rain,738968,12.0,4.0
1711183860.0,43.0,40.0,89.0,NNE,10.0,0.0,29.94,0.1,Light Rain,738968,120.0,3.0
1711185000.0,43.0,40.0,89.0,NE,13.0,0.0,29.92,0.1,Rain,738968,12.0,4.0
1711187460.0,43.0,40.0,89.0,NE,16.0,0.0,29.91,0.3,Rain,738968,12.0,4.0
1711191060.0,44.0,41.0,89.0,NE,14.0,0.0,29.87,0.2,Heavy Rain,738968,121.0,4.0
1711194660.0,46.0,43.0,89.0,NNE,12.0,0.0,29.84,0.3,Rain,738968,12.0,3.0
1711198260.0,46.0,43.0,89.0,NE,18.0,0.0,29.77,0.2,Heavy Rain,738968,121.0,4.0
1711201860.0,47.0,45.0,93.0,NE,17.0,21.0,29.69,0.3,Heavy Rain,738968,121.0,4.0
1711205460.0,48.0,45.0,89.0,NE,18.0,32.0,29.58,0.7,Heavy Rain,738968,121.0,4.0
1711206000.0,47.0,44.0,90.0,NE,26.0,40.0,29.56,0.1,Heavy Rain / Windy,738968,12124.0,4.0
1711209060.0,48.0,46.0,93.0,NNE,15.0,0.0,29.58,0.5,Heavy Rain,738968,121.0,3.0
1711210320.0,45.0,42.0,90.0,NNW,14.0,0.0,29.56,0.1,Heavy Rain,738968,121.0,17.0
1711212660.0,42.0,39.0,89.0,NNW,26.0,38.0,29.57,0.3,Rain / Windy,738968,1224.0,17.0
1711213980.0,43.0,40.0,89.0,NNW,17.0,28.0,29.58,0.0,Rain,738968,12.0,17.0
1711215420.0,44.0,40.0,85.0,N,24.0,37.0,29.57,0.0,Light Rain / Windy,738968,12024.0,2.0
1711216260.0,44.0,40.0,85.0,N,22.0,39.0,29.56,0.0,Cloudy / Windy,738968,2624.0,2.0
1711219860.0,43.0,37.0,80.0,NNW,24.0,35.0,29.64,0.0,Cloudy / Windy,738968,2624.0,17.0
1711223460.0,42.0,34.0,73.0,NNW,21.0,38.0,29.7,0.0,Mostly Cloudy / Windy,738968,2724.0,17.0
1711227060.0,41.0,33.0,73.0,NNW,16.0,29.0,29.75,0.0,Mostly Cloudy,738968,27.0,17.0
1711230660.0,41.0,30.0,65.0,NW,21.0,32.0,29.81,0.0,Mostly Cloudy / Windy,738968,2724.0,16.0
1711234260.0,39.0,27.0,62.0,NW,23.0,35.0,29.83,0.0,Cloudy / Windy,738968,2624.0,16.0
1711237860.0,37.0,24.0,59.0,NW,18.0,41.0,29.86,0.0,Fair,738968,33.0,16.0
1711241460.0,36.0,21.0,55.0,NNW,18.0,35.0,29.9,0.0,Fair,738969,33.0,17.0
1711245060.0,35.0,20.0,54.0,NNW,16.0,28.0,29.92,0.0,Fair,738969,33.0,17.0
1711248660.0,35.0,19.0,52.0,NNW,15.0,0.0,29.97,0.0,Fair,738969,33.0,17.0
1711252260.0,34.0,18.0,52.0,NNW,15.0,0.0,30.0,0.0,Fair,738969,33.0,17.0
1711255860.0,33.0,18.0,54.0,N,12.0,0.0,30.05,0.0,Fair,738969,33.0,2.0
1711259460.0,32.0,15.0,50.0,NNE,13.0,0.0,30.09,0.0,Fair,738969,33.0,3.0
1711263060.0,32.0,12.0,44.0,N,16.0,22.0,30.15,0.0,Partly Cloudy,738969,29.0,2.0
1711266660.0,33.0,11.0,40.0,N,13.0,23.0,30.19,0.0,Partly Cloudy,738969,29.0,2.0
1711270260.0,34.0,13.0,42.0,N,15.0,29.0,30.22,0.0,Partly Cloudy,738969,29.0,2.0
1711273860.0,35.0,14.0,42.0,N,17.0,25.0,30.25,0.0,Partly Cloudy,738969,29.0,2.0
1711277460.0,36.0,14.0,41.0,N,18.0,23.0,30.28,0.0,Partly Cloudy,738969,29.0,2.0
1711281060.0,38.0,14.0,38.0,NNW,16.0,23.0,30.28,0.0,Partly Cloudy,738969,29.0,17.0
1711284660.0,39.0,13.0,34.0,NNW,16.0,25.0,30.27,0.0,Fair,738969,33.0,17.0
1711288260.0,41.0,13.0,32.0,NNW,18.0,0.0,30.27,0.0,Fair,738969,33.0,17.0
1711291860.0,43.0,14.0,31.0,N,18.0,24.0,30.25,0.0,Fair,738969,33.0,2.0
1711295460.0,45.0,15.0,30.0,N,15.0,21.0,30.26,0.0,Fair,738969,33.0,2.0
1711299060.0,45.0,13.0,27.0,N,17.0,0.0,30.26,0.0,Fair,738969,33.0,2.0
1711302660.0,45.0,15.0,30.0,N,14.0,0.0,30.27,0.0,Fair,738969,33.0,2.0
1711306260.0,44.0,11.0,26.0,NNE,14.0,0.0,30.29,0.0,Fair,738969,33.0,3.0
1711309860.0,43.0,12.0,28.0,NNE,14.0,0.0,30.33,0.0,Fair,738969,33.0,3.0
1711313460.0,41.0,12.0,31.0,NNE,13.0,0.0,30.36,0.0,Fair,738969,33.0,3.0
1711317060.0,40.0,14.0,35.0,NNE,12.0,0.0,30.38,0.0,Fair,738969,33.0,3.0
1711320660.0,39.0,19.0,45.0,NE,10.0,0.0,30.4,0.0,Fair,738969,33.0,4.0
1711324260.0,38.0,20.0,48.0,NE,13.0,0.0,30.39,0.0,Fair,738969,33.0,4.0
1711327860.0,37.0,21.0,52.0,NNE,12.0,0.0,30.39,0.0,Fair,738970,33.0,3.0
1711331460.0,37.0,21.0,52.0,NNE,7.0,0.0,30.4,0.0,Fair,738970,33.0,3.0
1711335060.0,37.0,21.0,52.0,NE,13.0,0.0,30.4,0.0,Fair,738970,33.0,4.0
1711338660.0,36.0,21.0,55.0,NNE,9.0,0.0,30.41,0.0,Fair,738970,33.0,3.0
1711342260.0,36.0,21.0,55.0,NNE,10.0,0.0,30.42,0.0,Fair,738970,33.0,3.0
1711345860.0,35.0,19.0,52.0,NNE,10.0,0.0,30.43,0.0,Fair,738970,33.0,3.0
1711349460.0,36.0,19.0,50.0,NNE,10.0,0.0,30.43,0.0,Partly Cloudy,738970,29.0,3.0
1711353060.0,37.0,21.0,52.0,NNE,14.0,23.0,30.44,0.0,Partly Cloudy,738970,29.0,3.0
1711356660.0,39.0,23.0,53.0,NE,16.0,26.0,30.45,0.0,Partly Cloudy,738970,29.0,4.0
1711360260.0,40.0,22.0,49.0,ENE,22.0,28.0,30.46,0.0,Fair / Windy,738970,3324.0,5.0
1711363860.0,41.0,22.0,47.0,NE,21.0,31.0,30.46,0.0,Partly Cloudy / Windy,738970,2924.0,4.0
1711367460.0,42.0,21.0,43.0,NE,18.0,0.0,30.46,0.0,Partly Cloudy,738970,29.0,4.0
1711371060.0,45.0,20.0,37.0,E,16.0,0.0,30.44,0.0,Partly Cloudy,738970,29.0,6.0
1711374660.0,46.0,20.0,35.0,ENE,12.0,0.0,30.42,0.0,Partly Cloudy,738970,29.0,5.0
1711378260.0,48.0,21.0,34.0,ENE,10.0,0.0,30.39,0.0,Fair,738970,33.0,5.0
1711381860.0,49.0,21.0,33.0,NE,9.0,0.0,30.37,0.0,Fair,738970,33.0,4.0
1711385460.0,50.0,22.0,33.0,NE,10.0,0.0,30.36,0.0,Fair,738970,33.0,4.0
1711389060.0,49.0,22.0,35.0,NE,9.0,0.0,30.35,0.0,Fair,738970,33.0,4.0
1711392660.0,48.0,26.0,42.0,NE,7.0,0.0,30.33,0.0,Fair,738970,33.0,4.0
1711396260.0,47.0,29.0,50.0,NE,9.0,0.0,30.32,0.0,Fair,738970,33.0,4.0
1711399860.0,45.0,30.0,56.0,NE,8.0,0.0,30.33,0.0,Fair,738970,33.0,4.0
1711403460.0,45.0,24.0,44.0,NNE,7.0,0.0,30.34,0.0,Fair,738970,33.0,3.0
1711407060.0,43.0,30.0,60.0,NNE,7.0,0.0,30.33,0.0,Fair,738970,33.0,3.0
1711410660.0,43.0,21.0,42.0,NE,13.0,0.0,30.31,0.0,Fair,738970,33.0,4.0
1711414260.0,42.0,19.0,40.0,NE,22.0,29.0,30.28,0.0,Fair / Windy,738971,3324.0,4.0
1711417380.0,40.0,19.0,43.0,NE,17.0,0.0,30.27,0.0,Mostly Cloudy,738971,27.0,4.0
1711417860.0,40.0,20.0,45.0,NE,14.0,0.0,30.27,0.0,Mostly Cloudy,738971,27.0,4.0
1711420860.0,39.0,20.0,46.0,NE,10.0,0.0,30.27,0.0,Partly Cloudy,738971,29.0,4.0
1711421460.0,39.0,19.0,45.0,NNE,12.0,0.0,30.27,0.0,Partly Cloudy,738971,29.0,3.0
1711423800.0,39.0,20.0,46.0,N,7.0,0.0,30.27,0.0,Mostly Cloudy,738971,27.0,2.0
1711425060.0,40.0,20.0,45.0,N,10.0,0.0,30.25,0.0,Mostly Cloudy,738971,27.0,2.0
1711428660.0,39.0,21.0,49.0,N,10.0,0.0,30.24,0.0,Cloudy,738971,26.0,2.0
1711432260.0,39.0,23.0,53.0,NE,13.0,0.0,30.22,0.0,Cloudy,738971,26.0,4.0
1711435860.0,40.0,26.0,58.0,NE,12.0,0.0,30.21,0.0,Mostly Cloudy,738971,27.0,4.0
1711439460.0,42.0,27.0,55.0,NNE,9.0,0.0,30.22,0.0,Mostly Cloudy,738971,27.0,3.0
1711443060.0,42.0,28.0,58.0,NNE,9.0,0.0,30.23,0.0,Mostly Cloudy,738971,27.0,3.0
1711446660.0,44.0,29.0,55.0,ENE,10.0,23.0,30.2,0.0,Mostly Cloudy,738971,27.0,5.0
1711450260.0,45.0,28.0,52.0,ENE,9.0,0.0,30.18,0.0,Cloudy,738971,26.0,5.0
1711453860.0,47.0,29.0,50.0,NE,12.0,0.0,30.18,0.0,Cloudy,738971,26.0,4.0
1711457460.0,48.0,30.0,50.0,NE,12.0,0.0,30.19,0.0,Cloudy,738971,26.0,4.0
1711461060.0,48.0,31.0,52.0,CALM,0.0,0.0,30.19,0.0,Cloudy,738971,26.0,0.0
1711464660.0,50.0,34.0,54.0,E,12.0,0.0,30.16,0.0,Mostly Cloudy,738971,27.0,6.0
1711468260.0,50.0,35.0,57.0,ENE,10.0,0.0,30.14,0.0,Mostly Cloudy,738971,27.0,5.0
1711471620.0,52.0,36.0,54.0,E,13.0,0.0,30.12,0.0,Mostly Cloudy,738971,27.0,6.0
1711471860.0,51.0,36.0,56.0,ENE,12.0,0.0,30.11,0.0,Mostly Cloudy,738971,27.0,5.0
1711474860.0,48.0,34.0,58.0,NE,9.0,0.0,30.1,0.0,Cloudy,738971,26.0,4.0
1711475460.0,49.0,34.0,56.0,VAR,5.0,22.0,30.1,0.0,Cloudy,738971,26.0,1.0
1711476660.0,48.0,34.0,58.0,S,7.0,0.0,30.11,0.0,Cloudy,738971,26.0,10.0
1711479060.0,46.0,33.0,61.0,S,8.0,0.0,30.11,0.0,Cloudy,738971,26.0,10.0
1711481400.0,46.0,34.0,63.0,S,3.0,0.0,30.12,0.0,Cloudy,738971,26.0,10.0
1711482660.0,46.0,34.0,63.0,VAR,5.0,0.0,30.12,0.0,Cloudy,738971,26.0,1.0
